id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22879028,Ultra Lux Fenway Medical 2BR Apt - Prime Location!,163251048,Jen,,Fenway,42.34483,-71.1021,Entire home/apt,269,28,0,,,48,322
22886713,Newly Renovated Boston College Studio,117861820,Kevin,,Brighton,42.35785,-71.14184,Entire home/apt,200,2,172,2020-2-11,6.88,3,122
22902242,Gorgeous 1 Bedroom Apartment! Furnished!,169505599,Sam,,Fenway,42.34353,-71.08862,Entire home/apt,230,1,29,2020-2-8,2.05,1,295
22938098,Lux Furnished Medical 2BR Apt In Heart of Fenway!,163251048,Jen,,Fenway,42.34481,-71.10032,Entire home/apt,269,28,0,,,48,234
22940115,"Beautiful private place, 4 min fr T, 5 min airport",169902109,Endang,,East Boston,42.38253,-71.03646,Private room,95,1,148,2019-11-10,6.04,2,321
22944278,Large and Cozy room with private entrance,132685075,Sonia And Jacobo,,Hyde Park,42.2652,-71.12227,Private room,79,1,78,2019-12-29,3.43,1,81
22957253,Luxe All New 4BR 2 Bath Duplex ‚ò?A/C ‚ò?Near Subway,10411973,Erin,,Jamaica Plain,42.31131,-71.11407,Entire home/apt,850,2,74,2020-1-1,3.01,1,334
23004674,Maverick Square Queen Bed Apt. in funky location,143204479,Anthony,,East Boston,42.36948,-71.03811,Entire home/apt,85,92,63,2019-8-29,2.92,2,40
23015741,NEW Lux Modern Apartment on Clearway st #38,133927887,Kat,,Back Bay,42.3461,-71.08447,Entire home/apt,800,91,40,2019-7-16,1.69,12,0
23016377,Shiny Apartment close to Boston Downtown,96242098,Gereon,,Brighton,42.34155,-71.14763,Shared room,71,91,0,,,1,0
23017535,New 2 Bed Modern Apartment in Downtown Boston #14,133927887,Kat,,Back Bay,42.34439,-71.08528,Entire home/apt,250,91,18,2019-6-25,0.77,12,0
23017803,2 Bed - Modern - Clean living space Prudential #16,133927887,Kat,,Back Bay,42.34579,-71.08674,Entire home/apt,246,91,19,2019-6-19,0.81,12,0
23027286,BOSTON Private Room/ #2 Modern/Cozy bedroom,169085368,Yionel,,Mattapan,42.27151,-71.10176,Private room,65,91,1,2018-3-9,0.04,4,90
23027875,BOSTON Private Bedroom/#3 Modern Cozy Style,169085368,Yionel,,Mattapan,42.27086,-71.10212,Private room,47,91,1,2019-2-4,0.08,4,90
23039466,Sonder | Theater District | Classic 1BR,12243051,Sonder,,Downtown,42.35099,-71.06372,Entire home/apt,99,30,24,2019-12-20,1.02,188,24
23056994,Cozy 1BR apartment,41932249,Ann,,Roxbury,42.32411,-71.09358,Entire home/apt,89,91,35,2019-8-25,1.5,18,0
23057732,Modern 2BR| Longwood Area |  Easy Train Access,30283594,Kara,,Mission Hill,42.33065,-71.11098,Entire home/apt,279,2,11,2020-1-26,0.8,97,354
23062683,Small one bedroom apartment in downtown boston,7634519,Carmen,,South Boston Waterfront,42.34421,-71.05407,Entire home/apt,70,91,1,2018-3-14,0.04,1,0
23088339,Beautiful sunlit home 5 min walk from subway,1173513,An,,Dorchester,42.31365,-71.05309,Entire home/apt,210,2,92,2020-1-20,3.92,8,166
23109832,Jamaica Plain Gem!,171702791,Anna,,Jamaica Plain,42.31575,-71.11526,Entire home/apt,120,90,0,,,1,49
23113252,NEW - Best of Bos: Luxury Studio,95875885,D.,,Fenway,42.34442,-71.10343,Entire home/apt,140,4,31,2019-11-29,1.3,1,4
23121785,Sonder | Theater District | Sleek Studio,12243051,Sonder,,Downtown,42.35163,-71.06367,Entire home/apt,74,30,21,2019-12-30,0.86,188,19
23122616,Sonder | Theater District | Edgy Studio,12243051,Sonder,,Downtown,42.35174,-71.06479,Entire home/apt,74,30,36,2020-1-20,1.47,188,41
23123180,Sonder | Theater District | Ideal Studio,12243051,Sonder,,Downtown,42.35169,-71.06492,Entire home/apt,75,30,11,2019-12-1,0.46,188,21
23124838,Sonder | Theater District | Bold Studio,12243051,Sonder,,Downtown,42.35124,-71.06357,Entire home/apt,75,30,18,2019-12-28,0.73,188,28
23127262,Single family home on historic Winthrop Square.,18598927,Kim,,Charlestown,42.37468,-71.05989,Entire home/apt,500,2,17,2019-8-24,0.94,1,34
23128943,Beautiful high rise river views in renovated condo,6574212,Jim,,West End,42.3662,-71.06795,Private room,100,28,30,2019-11-30,1.29,2,16
23147024,"Clean, cozy, and close to everything!",156565411,Carolina,,Longwood Medical Area,42.33837,-71.10728,Entire home/apt,114,91,26,2018-9-27,1.07,2,0
23149016,Boston Spirit (Entire Home),169085368,Yionel,,Mattapan,42.27065,-71.10248,Entire home/apt,209,91,43,2019-8-3,1.77,4,90
23152798,#105 Entire FL AC  (4 Br 2 both ) ÂÖçË¥πÂíñÂï°ËÆ≤ÂõΩËØ?105851798,Anne,,Dorchester,42.29507,-71.06193,Entire home/apt,225,91,0,,,19,266,
23165210,Modern-Boston Center-2 Bed Next to Prudential #40,133927887,Kat,,Back Bay,42.34453,-71.08405,Entire home/apt,325,91,27,2019-7-20,1.16,12,0
23166408,Luxury 2BR Penthouse in heart of Boston North End,9785157,Patty,,North End,42.36331,-71.05579,Entire home/apt,200,30,3,2019-9-10,0.2,1,178
23171291,"Comfortable queen bed, high ceiling Room.",67103816,Firlian,,Roxbury,42.31626,-71.09221,Private room,35,31,5,2019-6-29,0.25,6,270
23180341,Renovated Copley Dream Studio! Everyones Fave!,76545076,Missy,,Back Bay,42.34502,-71.0803,Entire home/apt,150,91,132,2019-10-30,5.45,13,0
23214991,Quiet Minimalist Apartment,38352890,Val,,Fenway,42.34862,-71.09216,Entire home/apt,150,91,4,2018-8-5,0.17,1,0
23251910,Sunny Clean near Silver Line easy to LMA/BMC,145930475,Huggy,,Roxbury,42.32646,-71.08006,Private room,35,91,1,2018-8-13,0.05,6,365
23252361,Large 1-Bed. Condo in the Heart of the North End,173057387,Tim,,North End,42.36551,-71.05513,Entire home/apt,225,2,93,2020-2-9,3.82,1,256
23258400,Boston - Logan Intl Airport I,129278480,Jay,,East Boston,42.3897,-71.00355,Private room,50,91,1,2019-5-31,0.12,4,179
23272728,"Clean, cozy, and conveniently located!",156565411,Carolina,,Longwood Medical Area,42.3389,-71.1083,Private room,90,91,14,2019-1-10,0.62,2,0
23275119,Sonder | Pierce Boston | Grand 2BR + Gym,12243051,Sonder,,Fenway,42.34272,-71.10308,Entire home/apt,255,2,40,2020-1-2,1.65,188,291
23275623,Sonder | Pierce Boston | Dreamy 2BR + Gym,12243051,Sonder,,Fenway,42.3447,-71.10135,Entire home/apt,315,2,48,2019-12-24,1.99,188,332
23277339,Sonder | Pierce Boston | Warm 1BR + Yoga Studio,12243051,Sonder,,Fenway,42.34336,-71.10231,Entire home/apt,195,2,3,2019-9-6,0.12,188,346
23285785,Boston Living,9681121,Christopher,,Dorchester,42.27933,-71.07647,Entire home/apt,225,91,18,2019-11-25,2.36,2,180
23285807,Amazing Studio in the Heart of Boston + Nice Views,30283594,Kara,,Chinatown,42.35121,-71.06062,Entire home/apt,99,3,1,2020-1-10,0.86,97,335
23285835,A Castle in Boston,9681121,Christopher,,Dorchester,42.28054,-71.07875,Entire home/apt,120,91,89,2019-10-20,3.74,2,0
23287236,Large Functional 2  Bed/B in West End Neighborhood,20079643,Alex @ Boston Corporate Housing,,West End,42.36494,-71.06852,Entire home/apt,275,30,2,2019-7-2,0.13,19,131
23287239,Stylish Studio | Full Kitchen | Downtown Boston,30283594,Kara,,Chinatown,42.35146,-71.0614,Entire home/apt,119,91,3,2019-6-27,0.3,97,341
23287586,"Beautiful View of Charles River, Convenient Loc.",20079643,Alex @ Boston Corporate Housing,,West End,42.36396,-71.06777,Entire home/apt,295,30,3,2018-10-28,0.15,19,0
23289378,Modern Studio | Downtown Boston | Steps from T,30283594,Kara,,Chinatown,42.35106,-71.05997,Entire home/apt,129,91,3,2019-10-12,0.43,97,339
23289684,"Large Cozy One Bedroom, Balcony Over Charles River",20079643,Alex @ Boston Corporate Housing,,West End,42.3652,-71.06954,Entire home/apt,260,30,4,2019-7-2,0.23,19,163
23289953,Green R*10minJFK T RedLine*Downtown 10 min by Uber,167556315,Karolina,,Dorchester,42.32246,-71.06066,Private room,52,3,114,2020-1-19,5.12,6,52
23290200,BlueRoom*City 10min by Uber*8min JFK Red Line,167556315,Karolina,,Dorchester,42.32246,-71.06066,Private room,65,3,110,2020-1-17,4.67,6,72
23293297,Sonder | Pierce Boston | Sleek 1BR + Gym,12243051,Sonder,,Fenway,42.34267,-71.10096,Entire home/apt,198,2,8,2019-11-4,0.36,188,337
23301347,Luxury 1 Bedroom in The Heart of Boston!,30283594,Kara,,Chinatown,42.35139,-71.06177,Entire home/apt,139,9,0,,,97,356
23301918,Spectacular 1 Bedroom in Boston + Great Views!,30283594,Kara,,Chinatown,42.35116,-71.06192,Entire home/apt,143,5,0,,,97,357
23302453,Modern 1BR | Full Kitchen |  Downtown Boston | GLS,30283594,Kara,,Chinatown,42.35117,-71.06105,Entire home/apt,149,91,6,2019-12-10,0.51,97,331
23302890,Spacious 1BR | 24-HR Concierge | Downtown Boston,30283594,Kara,,Chinatown,42.3512,-71.06001,Entire home/apt,159,91,1,2019-4-1,0.09,97,346
23304072,The Boston Christopher One Bedroom,48494513,Inn Boston,,South End,42.34429,-71.07774,Entire home/apt,199,1,8,2019-11-30,0.36,10,325
23304141,The Boston Christopher One Bedroom,48494513,Inn Boston,,South End,42.34207,-71.07744,Entire home/apt,229,1,13,2019-7-19,0.74,10,321
23304442,The Boston Christopher Studio Suite,48494513,Inn Boston,,South End,42.34229,-71.07916,Entire home/apt,149,1,22,2019-12-8,1.03,10,306
23304518,The Boston Christopher Studio Suite,48494513,Inn Boston,,South End,42.34246,-71.07748,Entire home/apt,149,1,21,2019-3-31,1.03,10,302
23304925,Modern 1 Bedroom Apartment Boston!,45610975,Eeshan,,Allston,42.34938,-71.13008,Entire home/apt,65,91,1,2018-4-8,0.04,1,42
23305456,Located on one of the most desirable st in Boston,99728847,Naoual,,South End,42.345,-71.076,Entire home/apt,175,29,101,2019-12-15,4.3,2,327
23306611,Modern & Spacious 2BR | Full Kitchen | Chinatown,30283594,Kara,,Chinatown,42.35251,-71.05978,Entire home/apt,209,91,4,2019-9-6,0.22,97,329
23308681,Sonder | Pierce Boston | Polished 2BR + Game Room,12243051,Sonder,,Fenway,42.34393,-71.10123,Entire home/apt,301,2,34,2020-1-10,1.46,188,319
23310638,Sonder | Pierce Boston | Eclectic 2BR + Lounge,12243051,Sonder,,Fenway,42.34273,-71.10248,Entire home/apt,280,2,10,2020-2-2,0.43,188,310
23311123,"Close to BMC, Easy to Downtown/Longwood/Cambridge",145930475,Huggy,,Roxbury,42.32637,-71.08117,Private room,37,91,0,,,6,365
23316169,Condo in Boston; Monthly Long Term Rental Only!,129108155,Yusuf,,Roxbury,42.33031,-71.09377,Entire home/apt,110,91,48,2019-11-17,2.65,1,156
23320808,"Functional 1 Bedroom, Top Floor,Quiet Neighborhood",20079643,Alex @ Boston Corporate Housing,,West End,42.36428,-71.06802,Entire home/apt,250,30,2,2019-11-22,0.63,19,137
23321077,Large 2 Bedroom Beautiful Views and Convienant Loc,20079643,Alex @ Boston Corporate Housing,,West End,42.36456,-71.06923,Entire home/apt,295,30,0,,,19,168
23321493,"Beautiful Views, Great Location",20079643,Alex @ Boston Corporate Housing,,West End,42.36357,-71.06828,Entire home/apt,295,30,3,2019-5-22,0.15,19,177
23321961,Sonder | Pierce Boston | Elegant 2BR + Gym,12243051,Sonder,,Fenway,42.34461,-71.10246,Entire home/apt,274,2,18,2019-12-16,0.8,188,288
23322393,Sonder | Pierce Boston | Contemporary 1BR + Gym,12243051,Sonder,,Longwood Medical Area,42.3425,-71.10304,Entire home/apt,198,2,5,2019-8-30,0.23,188,352
23322808,Sonder | Pierce Boston | Captivating 1BR + Gym,12243051,Sonder,,Fenway,42.34337,-71.10256,Entire home/apt,198,2,22,2020-1-3,0.92,188,345
23324614,Sonder | Pierce Boston | Airy 1BR + Gym,12243051,Sonder,,Fenway,42.34258,-71.10144,Entire home/apt,162,2,9,2019-10-27,0.39,188,335
23327474,Sonder | Pierce Boston | Dramatic 1BR + Gym,12243051,Sonder,,Fenway,42.34259,-71.10249,Entire home/apt,176,2,2,2019-6-3,0.09,188,296
23339587,Sonder | Pierce Boston | Elegant 2BR + Lounge,12243051,Sonder,,Fenway,42.34294,-71.10238,Entire home/apt,304,2,24,2019-12-7,1.01,188,283
23339974,Sonder | Pierce Boston | Creative Studio + Gym,12243051,Sonder,,Fenway,42.3448,-71.10097,Entire home/apt,144,2,12,2020-1-20,0.5,188,330
23340231,Sonder | Pierce Boston | Bold 1BR + Fitness Center,12243051,Sonder,,Fenway,42.34481,-71.10266,Entire home/apt,169,2,12,2019-6-22,0.53,188,312
23340501,Sonder | Pierce Boston | Sunny Studio + Gym,12243051,Sonder,,Fenway,42.34312,-71.10254,Entire home/apt,132,2,10,2019-12-13,0.44,188,276
23358572,Sonder | Pierce Boston | Architectural 1BR + Gym,12243051,Sonder,,Fenway,42.3448,-71.10216,Entire home/apt,183,2,27,2020-1-17,1.13,188,280
23375776,"Comfy, quite room with all you need.",67103816,Firlian,,Roxbury,42.31763,-71.09068,Private room,33,30,7,2019-8-4,0.32,6,69
23375920,Sonder | Pierce Boston | Modern 1BR + Gym,12243051,Sonder,,Fenway,42.34421,-71.10174,Entire home/apt,167,2,17,2019-9-6,0.71,188,275
23379361,Sonder | Pierce Boston | Dashing Studio + Gym,12243051,Sonder,,Fenway,42.3446,-71.10101,Entire home/apt,169,2,6,2019-9-8,0.29,188,316
23380501,Private room with Queen bed and two closets.,67103816,Firlian,,Roxbury,42.31769,-71.0915,Private room,35,30,3,2019-2-9,0.16,6,273
23393316,Sonder | Pierce Boston | Comfortable 1BR + Gym,12243051,Sonder,,Fenway,42.34419,-71.10137,Entire home/apt,200,2,10,2019-8-16,0.49,188,327
23396093,Sonder | Pierce Boston | Sleek 1BR + Lounge,12243051,Sonder,,Fenway,42.34277,-71.10223,Entire home/apt,177,2,14,2019-9-28,0.58,188,336
23397346,Sonder | Pierce Boston | Sophisticated 1BR + Gym,12243051,Sonder,,Fenway,42.34398,-71.1014,Entire home/apt,152,2,5,2019-5-1,0.23,188,322
23411464,Sonder | Pierce Boston | Sun-Filled Studio + Gym,12243051,Sonder,,Fenway,42.34436,-71.10122,Entire home/apt,170,2,12,2020-1-29,0.52,188,287
23412602,Sunny Studio in the Heart of Fenway,150612456,Michelle,,Fenway,42.34551,-71.10404,Entire home/apt,87,91,2,2018-8-22,0.11,1,0
23412729,Sonder | Pierce Boston | Chic Studio + Gym,12243051,Sonder,,Fenway,42.34439,-71.10273,Entire home/apt,177,2,19,2020-1-22,0.81,188,341
23413937,Sonder | Pierce Boston | Tranquil 1BR + Lounge,12243051,Sonder,,Fenway,42.34256,-71.10251,Entire home/apt,167,2,8,2019-11-4,0.34,188,319
23414242,Red R*8min walk JFK T*10minCity by Uber*NOc.fees,167556315,Karolina,,Dorchester,42.32233,-71.06049,Private room,62,3,72,2020-1-26,3.51,6,77
23414294,Grey R*3stops SouthStation*10min JFK T Red Line,167556315,Karolina,,Dorchester,42.32246,-71.06066,Private room,58,3,109,2020-1-27,4.71,6,55
23418172,Sonder | Pierce Boston | Dreamy 1BR + Gym,12243051,Sonder,,Fenway,42.34412,-71.10285,Entire home/apt,200,2,6,2019-10-28,0.26,188,316
23420771,Luxury 1 Bedroom Apartment,133407298,Florencia,,South Boston Waterfront,42.35129,-71.0429,Entire home/apt,299,2,21,2019-11-1,0.9,9,62
23429071,Boston Mass vicinity #5  @ Samuel Adam Brewery (T),132606746,Javier,,Jamaica Plain,42.31462,-71.10047,Private room,42,91,48,2019-12-21,2.02,6,179
23431914,Modern Spacious Private Brownstone Apt,174771378,Solomon,,Roxbury,42.32333,-71.07694,Entire home/apt,125,2,90,2020-1-26,3.85,1,90
23452923,Sonder | Pierce Boston | Calming 3BR + Game Room,12243051,Sonder,,Fenway,42.34423,-71.10161,Entire home/apt,417,2,38,2020-1-27,1.62,188,305
23454978,Sonder | Pierce Boston | Natural 2BR + Yoga Studio,12243051,Sonder,,Fenway,42.34343,-71.10158,Entire home/apt,249,2,53,2020-1-25,2.23,188,263
23455311,Sonder | Pierce Boston | Serene 1BR + Yoga Studio,12243051,Sonder,,Fenway,42.34388,-71.10144,Entire home/apt,175,2,31,2020-1-1,1.33,188,271
23466425,Sonder | Pierce Boston | Breathtaking 3BR + Gym,12243051,Sonder,,Fenway,42.34393,-71.10276,Entire home/apt,336,2,32,2020-1-12,1.35,188,262
23467213,Sonder | Pierce Boston | Luxurious 3BR + City View,12243051,Sonder,,Fenway,42.34281,-71.10095,Entire home/apt,411,2,27,2020-1-21,1.15,188,273
23487191,Fort Hill Top - 1Fr - Guest Rm Jamaica Plain/Roxb,8513158,Kevin,,Roxbury,42.32564,-71.09406,Private room,66,90,11,2019-6-20,0.56,3,0
23487192,Sonder | Pierce Boston | Spacious 1BR + Gym,12243051,Sonder,,Fenway,42.3431,-71.10084,Entire home/apt,155,2,28,2019-12-1,1.22,188,261
23498826,Sonder | Pierce Boston | Sun-Filled 2BR + Gym,12243051,Sonder,,Fenway,42.34406,-71.10159,Entire home/apt,229,2,8,2019-6-24,0.34,188,281
23500329,Sonder | Pierce Boston | Warm 1BR + Gym,12243051,Sonder,,Fenway,42.34251,-71.10152,Entire home/apt,200,2,19,2020-1-1,0.81,188,303
23500537,"Devonshire Place, Lux 1 Bed Dwtwn Financial Area",22541573,Ken,,Downtown,42.35716,-71.05857,Entire home/apt,219,91,1,2018-9-9,0.06,17,364
23502085,Sonder | Pierce Boston | Alluring 2BR + Gym,12243051,Sonder,,Fenway,42.34461,-71.10217,Entire home/apt,283,2,29,2019-11-11,1.23,188,299
23502271,"Comfy, cozy and perfect location.",21000237,Sue,,North End,42.36481,-71.05576,Entire home/apt,160,3,10,2019-11-11,0.49,1,0
23502542,"Small furnished space, great location.",4299002,Lauren,,Downtown,42.35962,-71.06173,Private room,50,91,89,2019-5-6,3.81,2,0
23503374,Sonder | Pierce Boston | Sleek Studio + Game Room,12243051,Sonder,,Fenway,42.34248,-71.10169,Entire home/apt,169,2,14,2020-1-26,0.66,188,325
23504160,Sonder | Pierce Boston | Natural 1BR + Gym,12243051,Sonder,,Fenway,42.34463,-71.10095,Entire home/apt,189,2,8,2020-1-5,0.86,188,352
23505076,Sonder | Pierce Boston | Elegant Studio + Gym,12243051,Sonder,,Fenway,42.34269,-71.10251,Entire home/apt,196,2,15,2020-1-30,0.66,188,341
23524596,Sonder | Pierce Boston | Peaceful Studio + Lounge,12243051,Sonder,,Fenway,42.34461,-71.1022,Entire home/apt,162,2,20,2020-1-19,0.85,188,339
23525184,Sonder | Pierce Boston | Ideal Studio + Gym,12243051,Sonder,,Fenway,42.34414,-71.10125,Entire home/apt,125,2,18,2020-1-18,0.77,188,282
23525337,Sonder | Pierce Boston | Bold Studio + Yoga Studio,12243051,Sonder,,Fenway,42.34302,-71.10147,Entire home/apt,196,2,11,2019-12-28,0.47,188,347
23525914,Sonder | Pierce Boston | Laid-Back 1BR + Gym,12243051,Sonder,,Fenway,42.34404,-71.10286,Entire home/apt,203,2,7,2020-1-20,0.32,188,361
23526125,Urban Treehouse King,868067,Laura,,South Boston,42.33285,-71.04565,Private room,120,2,54,2020-1-12,2.4,2,314
23526592,Sonder | Pierce Boston | Industrial 1BR + Gym,12243051,Sonder,,Fenway,42.34411,-71.10267,Entire home/apt,161,2,44,2020-1-2,1.89,188,261
23527204,Sonder | Pierce Boston | Tranquil Studio + Gym,12243051,Sonder,,Fenway,42.34392,-71.10096,Entire home/apt,141,2,17,2020-1-4,0.76,188,316
23528849,"Brighton House for Rent, Unit 4(3rd Fl)",166004722,Wang,,Brighton,42.35772,-71.15663,Private room,50,91,4,2019-10-18,0.17,5,364
23540441,Sonder | Pierce Boston | Upscale 1BR + Gym,12243051,Sonder,,Fenway,42.34316,-71.10153,Entire home/apt,167,2,32,2020-1-23,1.36,188,328
23541785,Sonder | Pierce Boston | Bright 1BR + Gym,12243051,Sonder,,Fenway,42.34486,-71.10223,Entire home/apt,191,2,18,2019-12-1,0.77,188,316
23542947,Sonder | Pierce Boston | Calming 1BR + Game Room,12243051,Sonder,,Fenway,42.34418,-71.10088,Entire home/apt,160,2,23,2020-1-4,1.02,188,304
23544021,Mission Hill with Keyless Entry,32918127,Luke,,Mission Hill,42.32984,-71.0978,Entire home/apt,195,1,107,2020-1-19,4.6,1,105
23567704,Washington 2 | 3BR 2BA | Emerald Necklace,71783,Lance,,Jamaica Plain,42.30846,-71.10579,Entire home/apt,180,32,25,2019-8-8,1.15,35,289
23567927,Washington 3 | 3BR 2BA | Forest Hills,71783,Lance,,Jamaica Plain,42.30973,-71.11514,Entire home/apt,180,29,30,2019-6-26,1.37,35,231
23579975,Gorgeous Family Home,176242673,Rebecca,,West Roxbury,42.29574,-71.15612,Entire home/apt,50,1,15,2019-8-13,0.78,1,0
23592161,"Cozy, Modern & Central 1 bed close to waterfront.",40132620,Dr. Robert,,North End,42.36506,-71.05391,Entire home/apt,200,2,126,2020-1-31,5.81,1,58
23594420,1 Bedroom with Key-less entry Mission Hill,119007535,Kenneth,,Roxbury,42.3304,-71.09596,Entire home/apt,195,2,133,2020-2-2,5.79,2,28
23624354,Single Family in Historic Charlestown,36524200,Karen,,Charlestown,42.37913,-71.06177,Entire home/apt,500,91,1,2018-8-3,0.05,1,0
23624420,"1 BDR-RosiSquare-15 min Boston, yard&park-5 people",6570877,Juliet,,Roslindale,42.27749,-71.13348,Entire home/apt,130,91,15,2018-8-20,0.64,2,365
23627923,Hilltop3- 2 Fullbeds 4.6m  to City near T freeprk,95762630,Fatima,,Dorchester,42.30288,-71.06488,Private room,29,2,61,2019-11-30,2.58,6,334
23628377,Hilltop4 King/Daybed 4.6m to City stepstoT Freepk,95762630,Fatima,,Dorchester,42.30293,-71.06462,Private room,29,2,49,2019-12-3,2.08,6,335
23629701,Brownstone on the Park 2 bd Apt M330,32532791,Marie,,South End,42.3433,-71.07518,Entire home/apt,315,3,32,2019-10-27,1.4,11,121
23632539,Chill & Cozy Apt Dwntwn/TheatreDst/Chnatwn/BckBay,173074212,Brandon,,Downtown,42.35223,-71.06427,Entire home/apt,222,91,5,2018-5-13,0.21,1,0
23633083,Hilltop5- 2 Doublebeds 4.6m to BCEC near T freeprk,95762630,Fatima,,Dorchester,42.30372,-71.06449,Private room,19,2,64,2019-11-10,2.71,6,321
23642565,Bi level condo in the heart of Southie,39841165,Anibal,,South Boston,42.33867,-71.05185,Private room,100,2,72,2019-12-23,4.04,1,45
23661462,Convenient and Cozy. Stay like a local in Southie!,143961037,Warwick & Virginia,,South Boston,42.34072,-71.05588,Private room,100,2,65,2020-1-16,2.79,1,70
23662326,charming private bedroom in Roxbury,24990222,Jade & Matt,,Roxbury,42.32631,-71.09552,Private room,63,91,40,2019-12-7,1.77,1,361
23666880,Newly Renovated 3BR close toTrain No OCC tax,174748294,Brendilee,,Dorchester,42.29549,-71.06981,Entire home/apt,127,91,22,2018-8-31,0.95,1,179
23668146,#102 Boston private AC BR ÂÖçË¥πÂíñÂï°ÂÖ®Ê•ºÁ¶ÅÁÉü,105851798,Anne,,Dorchester,42.30793,-71.06505,Private room,45,91,31,2019-9-30,1.33,19,270
23687280,Charming 3 Bed  Near hynes convention center #40,133927887,Kat,,Back Bay,42.34556,-71.08614,Entire home/apt,353,91,14,2018-8-27,0.62,12,0
23687980,Luxury - 3 Bed - Next to Prudential #44,133927887,Kat,,Back Bay,42.34567,-71.08595,Entire home/apt,325,91,14,2018-8-24,0.62,12,0
23700221,Boston's Hippest Spot Near Longwood Med & Downtown,32870796,Jessica,,Jamaica Plain,42.3179,-71.10755,Entire home/apt,85,28,106,2019-12-31,4.66,1,334
23738222,In The Heart of Downtown Boston,177995326,Isaac,,Chinatown,42.35235,-71.05799,Entire home/apt,199,1,137,2020-1-27,5.89,1,59
23743618,Sonder | SoWa | Modern 2BR,12243051,Sonder,,South End,42.34501,-71.06616,Entire home/apt,120,30,14,2019-12-16,0.67,188,331
23744547,Sonder | SoWa | Desirable 2BR,12243051,Sonder,,South End,42.34505,-71.06551,Entire home/apt,120,30,42,2020-1-11,1.81,188,354
23746557,Sonder | Theater District | Charming 1BR,12243051,Sonder,,Downtown,42.35176,-71.06513,Entire home/apt,100,30,24,2020-1-14,1.03,188,3
23748607,Sonder | Theater District | Sunny 1BR,12243051,Sonder,,Downtown,42.3533,-71.06342,Entire home/apt,100,30,22,2020-1-26,0.98,188,0
23749358,Sonder | Theater District | Dashing 1BR,12243051,Sonder,,Downtown,42.35147,-71.0636,Entire home/apt,99,30,5,2019-10-22,0.23,188,92
23761996,"Large Functional 2 B/B, Modern Building, Great Loc",20079643,Alex @ Boston Corporate Housing,,West End,42.36456,-71.06923,Entire home/apt,300,30,2,2019-9-24,0.26,19,169
23780136,Adam's Village/Cedar Grove Boston,70703613,Peggy,,Dorchester,42.28123,-71.05391,Entire home/apt,125,3,72,2019-12-15,3.27,1,184
23790542,Basic living for short term stay in Boston,117015594,Trinh,,Dorchester,42.31749,-71.05662,Private room,25,91,1,2018-4-30,0.05,2,0
23791827,Beautiful and Comfy . 1 Queen Bed,96420804,Carlos,,Dorchester,42.29811,-71.06474,Private room,60,91,14,2019-11-3,0.64,3,168
23801768,Cozy Studio in East Boston 2120,18202088,Luxurious,,East Boston,42.36677,-71.04002,Entire home/apt,199,91,1,2019-9-3,0.18,18,89
23805314,The Red Door Carriage House,12369993,David,,West Roxbury,42.29031,-71.1457,Entire home/apt,95,2,89,2020-1-19,3.94,1,267
23805779,"Beautiful home near the City, Home away from home.",157054088,Ian,,Dorchester,42.29835,-71.07919,Private room,90,91,20,2019-10-17,0.89,2,175
23822858,Evolve Wharf,18202088,Luxurious,,Downtown,42.35309,-71.05383,Entire home/apt,239,91,9,2019-7-25,0.39,18,0
23825170,Sonder | Boston Common | Calming Studio,12243051,Sonder,,Chinatown,42.35121,-71.06212,Entire home/apt,130,30,41,2019-12-16,1.9,188,201
23841523,"Large 1 Bed With View, Modern Building, Great Loc",20079643,Alex @ Boston Corporate Housing,,West End,42.36386,-71.0684,Entire home/apt,250,30,6,2019-11-19,0.3,19,138
23842606,Very comfy room with all you need and more.,67103816,Firlian,,Roxbury,42.31734,-71.09038,Private room,32,31,7,2019-10-31,0.35,6,129
23912131,Cozy two bedroom right across Mass General Hospt.,20079643,Alex @ Boston Corporate Housing,,West End,42.36372,-71.06846,Entire home/apt,280,30,10,2019-11-11,0.45,19,106
23918171,Adorable South End/Back Bay Basement Apartment,108741752,Cassandra,,South End,42.33947,-71.07538,Entire home/apt,105,1,85,2019-8-30,3.82,3,0
23921580,(K-8) Kenmore Sq. Fenway Park!,21184200,Airbnb,,Fenway,42.349,-71.09209,Entire home/apt,145,2,71,2019-12-22,3.1,12,180
23924118,Lovely and Comfortable,96420804,Carlos,,Dorchester,42.29836,-71.06505,Entire home/apt,140,91,8,2019-5-22,0.35,3,187
23947734,Short Walk to T!,16186589,Marie,,Dorchester,42.28788,-71.06643,Private room,40,30,0,,,25,42
23948205,LargeDuplex 11Beds 4m to Downtown +Laundry walk 2T,95762630,Fatima,,Dorchester,42.30265,-71.06319,Entire home/apt,275,2,16,2020-1-20,0.76,6,327
23960786,"Lux 2BR 2BA Apt w/rooftop deck, gym, WiFi",9419684,Mike,,Mission Hill,42.33044,-71.11217,Entire home/apt,199,29,0,,,68,173
23961269,"Lux 3BR Apt w/rooftop deck, gym, WiFi",9419684,Mike,,Mission Hill,42.33197,-71.11138,Entire home/apt,239,91,11,2019-3-31,0.5,68,363
